movieId,title,genres,year
1611,My Own Private Idaho (1991),Drama|Romance,1991
1612,"Kiss Me, Guido (1997)",Comedy,1997
1613,Star Maps (1997),Drama,1997
1614,In & Out (1997),Comedy,1997
1615,"Edge, The (1997)",Adventure|Drama,1997
1616,"Peacemaker, The (1997)",Action|Thriller|War,1997
1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,1997
1619,Seven Years in Tibet (1997),Adventure|Drama|War,1997
1620,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller,1997
1621,Soul Food (1997),Drama,1997
1622,Kicked in the Head (1997),Comedy|Drama,1997
1623,Wishmaster (1997),Horror,1997
1624,"Thousand Acres, A (1997)",Drama,1997
1625,"Game, The (1997)",Drama|Mystery|Thriller,1997
1626,Fire Down Below (1997),Action|Drama|Thriller,1997
1627,U Turn (1997),Crime|Drama|Mystery,1997
1629,"MatchMaker, The (1997)",Comedy|Romance,1997
1631,"Assignment, The (1997)",Action|Thriller,1997
1632,"Smile Like Yours, A (1997)",Comedy|Romance,1997
1633,Ulee's Gold (1997),Drama,1997
1635,"Ice Storm, The (1997)",Drama,1997
1636,Stag (1997),Action|Thriller,1997
1639,Chasing Amy (1997),Comedy|Drama|Romance,1997
1640,How to Be a Player (1997),Comedy,1997
1641,"Full Monty, The (1997)",Comedy|Drama,1997
1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama,1996
1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Drama|Romance,1997
1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,1997
1645,The Devil's Advocate (1997),Drama|Mystery|Thriller,1997
1646,RocketMan (a.k.a. Rocket Man) (1997),Children|Comedy|Romance|Sci-Fi,1997
1647,Playing God (1997),Crime|Drama|Thriller,1997
1648,"House of Yes, The (1997)",Comedy|Drama,1997
1649,"Fast, Cheap & Out of Control (1997)",Documentary,1997
1650,Washington Square (1997),Drama,1997
1651,Telling Lies in America (1997),Drama,1997
1652,Year of the Horse (1997),Documentary,1997
1653,Gattaca (1997),Drama|Sci-Fi|Thriller,1997
1654,FairyTale: A True Story (1997),Children|Drama|Fantasy,1997
1655,Phantoms (1998),Drama|Horror|Thriller,1998
1656,Swept from the Sea (1997),Drama|Romance,1997
1657,Wonderland (1997),Comedy|Documentary,1997
1658,"Life Less Ordinary, A (1997)",Romance|Thriller,1997
1659,Hurricane Streets (1997),Drama,1997
1660,Eve's Bayou (1997),Drama,1997
1661,Switchback (1997),Crime|Mystery|Thriller,1997
1662,Gang Related (1997),Crime,1997
1663,Stripes (1981),Comedy|War,1981
1664,Nenette and Boni (Nénette et Boni) (1996),Drama,1996
1665,Bean (1997),Comedy,1997
1666,Hugo Pool (1997),Romance,1997
1667,Mad City (1997),Action|Drama,1997
1668,One Night Stand (1997),Drama,1997
1669,"Tango Lesson, The (1997)",Romance,1997
1670,Welcome to Sarajevo (1997),Drama|War,1997
1671,Deceiver (1997),Crime|Drama|Thriller,1997
1672,"Rainmaker, The (1997)",Drama,1997
1673,Boogie Nights (1997),Drama,1997
1674,Witness (1985),Drama|Romance|Thriller,1985
1675,Incognito (1997),Crime|Thriller,1997
1676,Starship Troopers (1997),Action|Sci-Fi,1997
1677,Critical Care (1997),Comedy|Drama,1997
1678,"Joy Luck Club, The (1993)",Drama|Romance,1993
1679,Chairman of the Board (1998),Comedy,1998
1680,Sliding Doors (1998),Drama|Romance,1998
1681,Mortal Kombat: Annihilation (1997),Action|Adventure|Fantasy,1997
1682,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi,1998
1683,"Wings of the Dove, The (1997)",Drama|Romance,1997
1684,Mrs. Dalloway (1997),Drama|Romance,1997
1685,"I Love You, I Love You Not (1996)",Drama|Romance,1996
1686,Red Corner (1997),Crime|Thriller,1997
1687,"Jackal, The (1997)",Action|Thriller,1997
1688,Anastasia (1997),Adventure|Animation|Children|Drama|Musical,1997
1689,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller,1997
1690,Alien: Resurrection (1997),Action|Horror|Sci-Fi,1997
1692,Alien Escape (1995),Horror|Sci-Fi,1995
1693,Amistad (1997),Drama|Mystery,1997
1694,"Apostle, The (1997)",Drama,1997
1695,Artemisia (1997),Drama,1997
1696,Bent (1997),Drama|War,1997
1699,"Butcher Boy, The (1997)",Comedy|Drama,1997
1701,Deconstructing Harry (1997),Comedy|Drama,1997
1702,Flubber (1997),Children|Comedy|Fantasy,1997
1703,For Richer or Poorer (1997),Comedy,1997
1704,Good Will Hunting (1997),Drama|Romance,1997
1707,Home Alone 3 (1997),Children|Comedy,1997
1711,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery,1997
1713,Mouse Hunt (1997),Children|Comedy,1997
1715,Office Killer (1997),Thriller,1997
1717,Scream 2 (1997),Comedy|Horror|Mystery|Thriller,1997
1719,"Sweet Hereafter, The (1997)",Drama,1997
1721,Titanic (1997),Drama|Romance,1997
1722,Tomorrow Never Dies (1997),Action|Adventure|Thriller,1997
1725,"Education of Little Tree, The (1997)",Drama,1997
1726,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi,1997
1727,"Horse Whisperer, The (1998)",Drama|Romance,1998
1728,"Winter Guest, The (1997)",Drama,1997
1729,Jackie Brown (1997),Crime|Drama|Thriller,1997
1730,Kundun (1997),Drama,1997
1731,Mr. Magoo (1997),Comedy,1997
1732,"Big Lebowski, The (1998)",Comedy|Crime,1998
1733,Afterglow (1997),Drama|Romance,1997
1734,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama,1997
1735,Great Expectations (1998),Drama|Romance,1998
1739,3 Ninjas: High Noon On Mega Mountain (1998),Action|Children|Comedy,1998
1744,Firestorm (1998),Action|Adventure|Thriller,1998
1746,Senseless (1998),Comedy,1998
1747,Wag the Dog (1997),Comedy,1997
1748,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller,1998
1749,The Leading Man (1996),Drama|Romance|Thriller,1996
1750,Star Kid (1997),Adventure|Children|Fantasy|Sci-Fi,1997
1752,Hard Rain (1998),Action|Crime|Thriller,1998
1753,Half Baked (1998),Comedy,1998
1754,Fallen (1998),Crime|Drama|Fantasy|Thriller,1998
1755,Shooting Fish (1997),Comedy|Romance,1997
1756,"Prophecy II, The (1998)",Horror,1998
1757,Fallen Angels (Duo luo tian shi) (1995),Drama|Romance,1995
1759,"Four Days in September (O Que É Isso, Companheiro?) (1997)",Drama,1997
1760,Spice World (1997),Comedy,1997
1762,Deep Rising (1998),Action|Horror|Sci-Fi,1998
1767,Music From Another Room (1998),Drama|Romance,1998
1769,"Replacement Killers, The (1998)",Action|Crime|Thriller,1998
1770,B. Monkey (1998),Crime|Romance|Thriller,1998
1771,Night Flier (1997),Horror,1997
1772,Blues Brothers 2000 (1998),Action|Comedy|Musical,1998
1773,Tokyo Fist (Tokyo ken) (1995),Action|Drama,1995
1777,"Wedding Singer, The (1998)",Comedy|Romance,1998
1779,Sphere (1998),Sci-Fi|Thriller,1998
1780,Ayn Rand: A Sense of Life (1997),Documentary,1997
1783,Palmetto (1998),Crime|Drama|Mystery|Romance|Thriller,1998
1784,As Good as It Gets (1997),Comedy|Drama|Romance,1997
1785,King of New York (1990),Crime|Thriller,1990
1788,Men with Guns (1997),Action|Drama,1997
1791,Twilight (1998),Crime|Drama|Thriller,1998
1792,U.S. Marshals (1998),Action|Crime|Thriller,1998
1793,Welcome to Woop-Woop (1997),Comedy,1997
1794,Love and Death on Long Island (1997),Comedy|Drama,1997
1795,"Callejón de los milagros, El (1995)",Drama,1995
1797,Everest (1998),Documentary|IMAX,1998
1798,Hush (1998),Thriller,1998
1799,Suicide Kings (1997),Comedy|Crime|Drama|Mystery|Thriller,1997
1801,"Man in the Iron Mask, The (1998)",Action|Adventure|Drama,1998
1804,"Newton Boys, The (1998)",Crime|Drama,1998
1805,Wild Things (1998),Crime|Drama|Mystery|Thriller,1998
1806,Paulie (1998),Adventure|Children|Comedy,1998
1807,"Cool, Dry Place, A (1998)",Drama,1998
1809,Fireworks (Hana-bi) (1997),Crime|Drama,1997
1810,Primary Colors (1998),Comedy|Drama,1998
1811,"Niagara, Niagara (1997)",Drama,1997
1812,Wide Awake (1998),Children|Comedy|Drama,1998
1814,"Price Above Rubies, A (1998)",Drama,1998
1816,Two Girls and a Guy (1997),Comedy|Drama,1997
1817,No Looking Back (1998),Drama|Romance,1998
1820,"Proposition, The (1998)",Drama|Romance,1998
1821,"Object of My Affection, The (1998)",Comedy|Romance,1998
1822,Meet the Deedles (1998),Children|Comedy,1998
1824,Homegrown (1998),Comedy|Thriller,1998
1825,The Players Club (1998),Comedy|Drama,1998
1826,Barney's Great Adventure (1998),Adventure|Children,1998
1827,"Big One, The (1997)",Comedy|Documentary,1997
1829,Chinese Box (1997),Drama|Romance,1997
1831,Lost in Space (1998),Action|Adventure|Sci-Fi,1998
1833,Mercury Rising (1998),Action|Drama|Thriller,1998
1834,"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller,1997
1835,City of Angels (1998),Drama|Fantasy|Romance,1998
1836,"Last Days of Disco, The (1998)",Comedy|Drama,1998
1837,"Odd Couple II, The (1998)",Comedy,1998
1839,My Giant (1998),Comedy,1998
1840,He Got Game (1998),Drama,1998
1841,"Gingerbread Man, The (1998)",Drama|Thriller,1998
1844,Live Flesh (Carne trémula) (1997),Drama|Romance,1997
1845,Zero Effect (1998),Comedy|Mystery|Thriller,1998
1846,Nil By Mouth (1997),Drama,1997
1848,"Borrowers, The (1997)",Adventure|Children|Comedy|Fantasy,1997
1850,"I Love You, Don't Touch Me! (1998)",Drama|Romance,1998
1853,"Alan Smithee Film: Burn Hollywood Burn, An (1997)",Comedy,1997
1854,Kissing a Fool (1998),Comedy|Romance,1998
1855,Krippendorf's Tribe (1998),Comedy,1998
1856,Kurt & Courtney (1998),Documentary,1998
1857,"Real Blonde, The (1997)",Comedy,1997
1858,Mr. Nice Guy (Yat goh ho yan) (1997),Action|Comedy,1997
1859,Taste of Cherry (Ta'm e guilass) (1997),Drama,1997
1860,Character (Karakter) (1997),Drama,1997
1861,Junk Mail (Budbringeren) (1997),Comedy|Thriller,1997
1862,Species II (1998),Horror|Sci-Fi,1998
1863,Major League: Back to the Minors (1998),Comedy,1998
1864,Sour Grapes (1998),Comedy,1998
1865,Wild Man Blues (1997),Documentary,1997
1866,"Big Hit, The (1998)",Action|Comedy|Crime,1998
1867,Tarzan and the Lost City (1998),Action|Adventure,1998
1869,Black Dog (1998),Action|Thriller,1998
1870,"Dancer, Texas Pop. 81 (1998)",Comedy|Drama,1998
1871,"Friend of the Deceased, A (Priyatel pokonika) (1997)",Comedy|Drama,1997
1872,Go Now (1995),Drama,1995
1873,"Misérables, Les (1998)",Crime|Drama|Romance|War,1998
1874,Still Breathing (1997),Comedy|Romance,1997
1875,Clockwatchers (1997),Comedy,1997
1876,Deep Impact (1998),Drama|Sci-Fi|Thriller,1998
1878,Woo (1998),Comedy|Romance,1998
1879,"Hanging Garden, The (1997)",Drama|Romance,1997
1880,Lawn Dogs (1997),Drama,1997
1881,Quest for Camelot (1998),Adventure|Animation|Children|Fantasy|Musical,1998
1882,Godzilla (1998),Action|Sci-Fi|Thriller,1998
1883,Bulworth (1998),Comedy|Drama|Romance,1998
1884,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama,1998
1885,"Opposite of Sex, The (1998)",Comedy|Drama|Romance,1998
1886,I Got the Hook Up (1998),Comedy,1998
1887,Almost Heroes (1998),Adventure|Comedy|Western,1998
1888,Hope Floats (1998),Comedy|Drama|Romance,1998
1889,Insomnia (1997),Drama|Mystery|Thriller,1997
1890,Little Boy Blue (1997),Drama,1997
1891,"Ugly, The (1997)",Horror|Thriller,1997
1892,"Perfect Murder, A (1998)",Thriller,1998
1893,Beyond Silence (Jenseits der Stille) (1996),Drama,1996
1894,Six Days Seven Nights (1998),Adventure|Comedy|Romance,1998
1895,Can't Hardly Wait (1998),Comedy|Drama|Romance,1998
1896,Cousin Bette (1998),Comedy,1998
1897,High Art (1998),Drama|Romance,1998
1898,"Land Girls, The (1998)",Drama|War,1998
1899,Passion in the Desert (1998),Adventure|Drama,1998
1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Comedy|Drama,1997
1901,Dear Jesse (1997),Documentary,1997
1902,Dream for an Insomniac (1996),Drama|Romance,1996
1904,Henry Fool (1997),Comedy|Drama,1997
1906,Mr. Jealousy (1997),Comedy|Romance,1997
1907,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance,1998
1909,"X-Files: Fight the Future, The (1998)",Action|Crime|Mystery|Sci-Fi|Thriller,1998
1910,I Went Down (1997),Comedy|Crime|Drama,1997
1911,Dr. Dolittle (1998),Comedy,1998
1912,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller,1998
1913,Picnic at Hanging Rock (1975),Drama|Mystery,1975
1914,Smoke Signals (1998),Comedy|Drama,1998
1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance,1998
1917,Armageddon (1998),Action|Romance|Sci-Fi|Thriller,1998
1918,Lethal Weapon 4 (1998),Action|Comedy|Crime|Thriller,1998
1919,Madeline (1998),Children|Comedy,1998
1920,Small Soldiers (1998),Animation|Children|Fantasy|War,1998
1921,Pi (1998),Drama|Sci-Fi|Thriller,1998
1922,Whatever (1998),Drama,1998
1923,There's Something About Mary (1998),Comedy|Romance,1998
1924,Plan 9 from Outer Space (1959),Horror|Sci-Fi,1959
1925,Wings (1927),Action|Drama|Romance|War,1927
1926,"Broadway Melody, The (1929)",Musical,1929
1927,All Quiet on the Western Front (1930),Action|Drama|War,1930
1928,Cimarron (1931),Drama|Western,1931
1929,Grand Hotel (1932),Drama|Romance,1932
1930,Cavalcade (1933),Drama|Romance|War,1933
1931,Mutiny on the Bounty (1935),Adventure|Drama,1935
1932,"Great Ziegfeld, The (1936)",Drama|Musical,1936
1933,"Life of Emile Zola, The (1937)",Drama,1937
1934,You Can't Take It with You (1938),Comedy|Romance,1938
1935,How Green Was My Valley (1941),Drama|Musical|Romance,1941
1936,Mrs. Miniver (1942),Drama|War,1942
1937,Going My Way (1944),Comedy|Drama|Musical,1944
1938,"Lost Weekend, The (1945)",Drama,1945
1939,"Best Years of Our Lives, The (1946)",Drama|War,1946
1940,Gentleman's Agreement (1947),Drama,1947
1941,Hamlet (1948),Drama,1948
1942,All the King's Men (1949),Drama,1949
1943,"Greatest Show on Earth, The (1952)",Drama,1952
1944,From Here to Eternity (1953),Drama|Romance|War,1953
1945,On the Waterfront (1954),Crime|Drama,1954
1946,Marty (1955),Drama|Romance,1955
1947,West Side Story (1961),Drama|Musical|Romance,1961
1948,Tom Jones (1963),Adventure|Comedy|Romance,1963
1949,"Man for All Seasons, A (1966)",Drama,1966
1950,In the Heat of the Night (1967),Drama|Mystery,1967
1951,Oliver! (1968),Drama|Musical,1968
1952,Midnight Cowboy (1969),Drama,1969
1953,"French Connection, The (1971)",Action|Crime|Thriller,1971
1954,Rocky (1976),Drama,1976
1955,Kramer vs. Kramer (1979),Drama,1979
1956,Ordinary People (1980),Drama,1980
1957,Chariots of Fire (1981),Drama,1981
1958,Terms of Endearment (1983),Comedy|Drama,1983
1959,Out of Africa (1985),Drama|Romance,1985
1960,"Last Emperor, The (1987)",Drama,1987
1961,Rain Man (1988),Drama,1988
1962,Driving Miss Daisy (1989),Drama,1989
1963,Take the Money and Run (1969),Comedy|Crime,1969
1964,Klute (1971),Drama|Mystery,1971
1965,Repo Man (1984),Comedy|Sci-Fi,1984
1966,Metropolitan (1990),Comedy,1990
1967,Labyrinth (1986),Adventure|Fantasy|Musical,1986
1968,"Breakfast Club, The (1985)",Comedy|Drama,1985
1969,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",Horror,1985
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror|Thriller,1987
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror|Thriller,1988
1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror,1989
1973,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)",Horror,1991
1974,Friday the 13th (1980),Horror|Mystery|Thriller,1980
1975,Friday the 13th Part 2 (1981),Horror,1981
1976,Friday the 13th Part 3: 3D (1982),Horror,1982
1977,Friday the 13th Part IV: The Final Chapter (1984),Horror,1984
1978,Friday the 13th Part V: A New Beginning (1985),Horror,1985
1979,Friday the 13th Part VI: Jason Lives (1986),Horror,1986
1980,Friday the 13th Part VII: The New Blood (1988),Horror,1988
1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror,1989
1982,Halloween (1978),Horror,1978
1983,Halloween II (1981),Horror,1981
1984,Halloween III: Season of the Witch (1982),Horror,1982
1985,Halloween 4: The Return of Michael Myers (1988),Horror,1988
1986,Halloween 5: The Revenge of Michael Myers (1989),Horror,1989
1987,Prom Night (1980),Horror,1980
1988,Prom Night II (1987),Horror|Thriller,1987
1989,Prom Night III: The Last Kiss (1989),Horror,1989
1990,Prom Night IV: Deliver Us From Evil (1992),Horror,1992
1991,Child's Play (1988),Horror|Thriller,1988
1992,Child's Play 2 (1990),Horror|Thriller,1990
1993,Child's Play 3 (1991),Comedy|Horror|Thriller,1991
1994,Poltergeist (1982),Horror|Thriller,1982
1995,Poltergeist II: The Other Side (1986),Horror|Thriller,1986
1996,Poltergeist III (1988),Horror|Thriller,1988
1997,"Exorcist, The (1973)",Horror|Mystery,1973
1998,Exorcist II: The Heretic (1977),Horror,1977
1999,"Exorcist III, The (1990)",Horror,1990
2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama,1987
2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,1989
2002,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,1992
2003,Gremlins (1984),Comedy|Horror,1984
2004,Gremlins 2: The New Batch (1990),Comedy|Horror,1990
2005,"Goonies, The (1985)",Action|Adventure|Children|Comedy|Fantasy,1985
2006,"Mask of Zorro, The (1998)",Action|Comedy|Romance,1998
2007,Polish Wedding (1998),Comedy,1998
2008,"This World, Then the Fireworks (1997)",Crime|Drama|Film-Noir,1997
2009,Soylent Green (1973),Drama|Mystery|Sci-Fi|Thriller,1973
2010,Metropolis (1927),Drama|Sci-Fi,1927
2011,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi,1989
2012,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western,1990
2013,"Poseidon Adventure, The (1972)",Action|Adventure|Drama,1972
2014,Freaky Friday (1977),Children|Comedy|Fantasy,1977
2015,"Absent-Minded Professor, The (1961)",Children|Comedy|Fantasy,1961
2016,"Apple Dumpling Gang Rides Again, The (1979)",Children|Comedy|Western,1979
2017,Babes in Toyland (1961),Children|Fantasy|Musical,1961
2018,Bambi (1942),Animation|Children|Drama,1942
2019,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama,1954
2020,Dangerous Liaisons (1988),Drama|Romance,1988
2021,Dune (1984),Adventure|Sci-Fi,1984
2022,"Last Temptation of Christ, The (1988)",Drama,1988
2023,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller,1990
2024,"Rapture, The (1991)",Drama|Mystery,1991
2025,Lolita (1997),Drama|Romance,1997
2026,Disturbing Behavior (1998),Horror|Thriller,1998
2027,Jane Austen's Mafia! (1998),Comedy|Crime,1998
2028,Saving Private Ryan (1998),Action|Drama|War,1998
2029,Billy's Hollywood Screen Kiss (1997),Comedy|Romance,1997
2031,"Million Dollar Duck, The (a.k.a. $1,000,000 Duck) (1971)",Children|Comedy,1971
2032,"Barefoot Executive, The (1971)",Children|Comedy,1971
2033,"Black Cauldron, The (1985)",Adventure|Animation|Children|Fantasy,1985
2034,"Black Hole, The (1979)",Children|Sci-Fi,1979
2035,Blackbeard's Ghost (1968),Children|Comedy,1968
2036,Blank Check (1994),Children|Comedy,1994
2037,Candleshoe (1977),Adventure|Children|Comedy,1977
2038,"Cat from Outer Space, The (1978)",Children|Comedy|Sci-Fi,1978
2039,Cheetah (1989),Adventure|Children,1989
2040,"Computer Wore Tennis Shoes, The (1969)",Children|Comedy,1969
2041,Condorman (1981),Action|Adventure|Children|Comedy,1981
2042,D2: The Mighty Ducks (1994),Children|Comedy,1994
2043,Darby O'Gill and the Little People (1959),Adventure|Children|Fantasy,1959
2044,"Devil and Max Devlin, The (1981)",Comedy|Fantasy,1981
2045,"Far Off Place, A (1993)",Adventure|Children|Drama|Romance,1993
2046,Flight of the Navigator (1986),Adventure|Children|Sci-Fi,1986
2047,"Gnome-Mobile, The (1967)",Adventure|Children|Fantasy|Musical,1967
2048,"Great Mouse Detective, The (1986)",Action|Animation|Children|Crime,1986
2049,"Happiest Millionaire, The (1967)",Comedy|Musical,1967
2050,Herbie Goes Bananas (1980),Adventure|Children|Comedy,1980
2051,Herbie Goes to Monte Carlo (1977),Adventure|Children|Comedy,1977
2052,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror,1993
2053,"Honey, I Blew Up the Kid (1992)",Children|Comedy|Sci-Fi,1992
2054,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi,1989
2055,Hot Lead and Cold Feet (1978),Action|Comedy|Western,1978
2056,In Search of the Castaways (1962),Adventure|Children,1962
2057,"Incredible Journey, The (1963)",Adventure|Children,1963
2058,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller,1998
2059,"Parent Trap, The (1998)",Children|Comedy|Romance,1998
2060,BASEketball (1998),Comedy,1998
2061,Full Tilt Boogie (1997),Documentary,1997
2062,"Governess, The (1998)",Drama|Romance,1998
2063,"Seventh Heaven (Septième ciel, Le) (1997)",Drama|Romance,1997
2064,Roger & Me (1989),Documentary,1989
2065,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance,1985
